Domain,I+,I-,I0,IPH+,IPH-,IPH0,V+,V-,V0,VPH+,VPH-,VPH0,VA,VB,VC,IA,IB,IC,Type
0.5715,0.773037992,0.773037992,0.773037992,-2.58326627,-2.58326627,-2.58326627,74.6067264,74.6067264,74.6067264,-1.591749827,-1.591749827,-1.591749827,1,0,0,0,1,1,8
0.51825,5.003601453,5.003601453,5.003601453,-2.944570768,-2.944570768,-2.944570768,32.99944738,32.99944738,32.99944738,-1.3537293,-1.3537293,-1.3537293,0,1,0,1,0,1,9
0.5185,5.003601453,5.003601453,5.003601453,-2.944570768,-2.944570768,-2.944570768,32.99944738,32.99944738,32.99944738,-1.3537293,-1.3537293,-1.3537293,0,1,0,1,0,1,9
0.51875,5.251154076,5.251154076,5.251154076,-2.964886858,-2.964886858,-2.964886858,32.98850388,32.98850388,32.98850388,-1.354456053,-1.354456053,-1.354456053,0,1,0,1,0,1,9
0.519,5.251154076,5.251154076,5.251154076,-2.964886858,-2.964886858,-2.964886858,32.98850388,32.98850388,32.98850388,-1.354456053,-1.354456053,-1.354456053,0,1,0,1,0,1,9
0.51925,5.251154076,5.251154076,5.251154076,-2.964886858,-2.964886858,-2.964886858,32.98850388,32.98850388,32.98850388,-1.354456053,-1.354456053,-1.354456053,0,1,0,1,0,1,9
0.5195,5.251154076,5.251154076,5.251154076,-2.964886858,-2.964886858,-2.964886858,32.98850388,32.98850388,32.98850388,-1.354456053,-1.354456053,-1.354456053,0,1,0,1,0,1,9
0.51975,5.251154076,5.251154076,5.251154076,-2.964886858,-2.964886858,-2.964886858,32.98850388,32.98850388,32.98850388,-1.354456053,-1.354456053,-1.354456053,0,1,0,1,0,1,9
0.52,5.430417344,5.430417344,5.430417344,-2.997090954,-2.997090954,-2.997090954,32.91914714,32.91914714,32.91914714,-1.356421828,-1.356421828,-1.356421828,0,1,0,1,0,1,9
0.52025,5.430417344,5.430417344,5.430417344,-2.997090954,-2.997090954,-2.997090954,32.91914714,32.91914714,32.91914714,-1.356421828,-1.356421828,-1.356421828,0,1,0,1,0,1,9
0.5205,5.430417344,5.430417344,5.430417344,-2.997090954,-2.997090954,-2.997090954,32.91914714,32.91914714,32.91914714,-1.356421828,-1.356421828,-1.356421828,0,1,0,1,0,1,9
0.52075,5.430417344,5.430417344,5.430417344,-2.997090954,-2.997090954,-2.997090954,32.91914714,32.91914714,32.91914714,-1.356421828,-1.356421828,-1.356421828,0,1,0,1,0,1,9
0.521,5.534669581,5.534669581,5.534669581,-3.036534254,-3.036534254,-3.036534254,32.98409048,32.98409048,32.98409048,-1.355681778,-1.355681778,-1.355681778,0,1,0,1,0,1,9
0.52125,5.534669581,5.534669581,5.534669581,-3.036534254,-3.036534254,-3.036534254,32.98409048,32.98409048,32.98409048,-1.355681778,-1.355681778,-1.355681778,0,1,0,1,0,1,9
0.5215,5.534669581,5.534669581,5.534669581,-3.036534254,-3.036534254,-3.036534254,32.98409048,32.98409048,32.98409048,-1.355681778,-1.355681778,-1.355681778,0,1,0,1,0,1,9
0.52175,5.534669581,5.534669581,5.534669581,-3.036534254,-3.036534254,-3.036534254,32.98409048,32.98409048,32.98409048,-1.355681778,-1.355681778,-1.355681778,0,1,0,1,0,1,9
0.522,5.556722885,5.556722885,5.556722885,-3.07752891,-3.07752891,-3.07752891,32.93997894,32.93997894,32.93997894,-1.35563641,-1.35563641,-1.35563641,0,1,0,1,0,1,9
0.52225,5.556722885,5.556722885,5.556722885,-3.07752891,-3.07752891,-3.07752891,32.93997894,32.93997894,32.93997894,-1.35563641,-1.35563641,-1.35563641,0,1,0,1,0,1,9
0.5225,5.556722885,5.556722885,5.556722885,-3.07752891,-3.07752891,-3.07752891,32.93997894,32.93997894,32.93997894,-1.35563641,-1.35563641,-1.35563641,0,1,0,1,0,1,9
0.52275,5.556722885,5.556722885,5.556722885,-3.07752891,-3.07752891,-3.07752891,32.93997894,32.93997894,32.93997894,-1.35563641,-1.35563641,-1.35563641,0,1,0,1,0,1,9
0.523,5.501417057,5.501417057,5.501417057,-3.115671245,-3.115671245,-3.115671245,32.95409459,32.95409459,32.95409459,-1.355831093,-1.355831093,-1.355831093,0,1,0,1,0,1,9
0.52325,5.501417057,5.501417057,5.501417057,-3.115671245,-3.115671245,-3.115671245,32.95409459,32.95409459,32.95409459,-1.355831093,-1.355831093,-1.355831093,0,1,0,1,0,1,9
0.5235,5.501417057,5.501417057,5.501417057,-3.115671245,-3.115671245,-3.115671245,32.95409459,32.95409459,32.95409459,-1.355831093,-1.355831093,-1.355831093,0,1,0,1,0,1,9
0.52375,5.501417057,5.501417057,5.501417057,-3.115671245,-3.115671245,-3.115671245,32.95409459,32.95409459,32.95409459,-1.355831093,-1.355831093,-1.355831093,0,1,0,1,0,1,9
0.524,5.381225642,5.381225642,5.381225642,3.136208054,3.136208054,3.136208054,32.9511171,32.9511171,32.9511171,-1.355734419,-1.355734419,-1.355734419,0,1,0,1,0,1,9
0.52425,5.381225642,5.381225642,5.381225642,3.136208054,3.136208054,3.136208054,32.9511171,32.9511171,32.9511171,-1.355734419,-1.355734419,-1.355734419,0,1,0,1,0,1,9
0.5245,5.381225642,5.381225642,5.381225642,3.136208054,3.136208054,3.136208054,32.9511171,32.9511171,32.9511171,-1.355734419,-1.355734419,-1.355734419,0,1,0,1,0,1,9
0.52475,5.381225642,5.381225642,5.381225642,3.136208054,3.136208054,3.136208054,32.9511171,32.9511171,32.9511171,-1.355734419,-1.355734419,-1.355734419,0,1,0,1,0,1,9
0.525,5.215918948,5.215918948,5.215918948,3.11533009,3.11533009,3.11533009,32.95069469,32.95069469,32.95069469,-1.355700245,-1.355700245,-1.355700245,0,1,0,1,0,1,9
0.52525,5.215918948,5.215918948,5.215918948,3.11533009,3.11533009,3.11533009,32.95069469,32.95069469,32.95069469,-1.355700245,-1.355700245,-1.355700245,0,1,0,1,0,1,9
0.5255,5.215918948,5.215918948,5.215918948,3.11533009,3.11533009,3.11533009,32.95069469,32.95069469,32.95069469,-1.355700245,-1.355700245,-1.355700245,0,1,0,1,0,1,9
0.52575,5.215918948,5.215918948,5.215918948,3.11533009,3.11533009,3.11533009,32.95069469,32.95069469,32.95069469,-1.355700245,-1.355700245,-1.355700245,0,1,0,1,0,1,9
0.526,5.215918948,5.215918948,5.215918948,3.11533009,3.11533009,3.11533009,32.95069469,32.95069469,32.95069469,-1.355700245,-1.355700245,-1.355700245,0,1,0,1,0,1,9
0.52625,5.029956106,5.029956106,5.029956106,3.107539639,3.107539639,3.107539639,32.95049195,32.95049195,32.95049195,-1.355882455,-1.355882455,-1.355882455,0,1,0,1,0,1,9
0.5265,5.029956106,5.029956106,5.029956106,3.107539639,3.107539639,3.107539639,32.95049195,32.95049195,32.95049195,-1.355882455,-1.355882455,-1.355882455,0,1,0,1,0,1,9
0.52675,5.029956106,5.029956106,5.029956106,3.107539639,3.107539639,3.107539639,32.95049195,32.95049195,32.95049195,-1.355882455,-1.355882455,-1.355882455,0,1,0,1,0,1,9
0.527,5.029956106,5.029956106,5.029956106,3.107539639,3.107539639,3.107539639,32.95049195,32.95049195,32.95049195,-1.355882455,-1.355882455,-1.355882455,0,1,0,1,0,1,9
0.52725,4.851103471,4.851103471,4.851103471,3.114153437,3.114153437,3.114153437,32.9492866,32.9492866,32.9492866,-1.355962999,-1.355962999,-1.355962999,0,1,0,1,0,1,9
0.5275,4.851103471,4.851103471,4.851103471,3.114153437,3.114153437,3.114153437,32.9492866,32.9492866,32.9492866,-1.355962999,-1.355962999,-1.355962999,0,1,0,1,0,1,9
0.52775,4.851103471,4.851103471,4.851103471,3.114153437,3.114153437,3.114153437,32.9492866,32.9492866,32.9492866,-1.355962999,-1.355962999,-1.355962999,0,1,0,1,0,1,9
0.528,4.851103471,4.851103471,4.851103471,3.114153437,3.114153437,3.114153437,32.9492866,32.9492866,32.9492866,-1.355962999,-1.355962999,-1.355962999,0,1,0,1,0,1,9
0.52825,4.706373201,4.706373201,4.706373201,3.134290092,3.134290092,3.134290092,32.94653434,32.94653434,32.94653434,-1.356041108,-1.356041108,-1.356041108,0,1,0,1,0,1,9
0.5285,4.706373201,4.706373201,4.706373201,3.134290092,3.134290092,3.134290092,32.94653434,32.94653434,32.94653434,-1.356041108,-1.356041108,-1.356041108,0,1,0,1,0,1,9
0.52875,4.706373201,4.706373201,4.706373201,3.134290092,3.134290092,3.134290092,32.94653434,32.94653434,32.94653434,-1.356041108,-1.356041108,-1.356041108,0,1,0,1,0,1,9
0.529,4.706373201,4.706373201,4.706373201,3.134290092,3.134290092,3.134290092,32.94653434,32.94653434,32.94653434,-1.356041108,-1.356041108,-1.356041108,0,1,0,1,0,1,9
0.52925,4.617231112,4.617231112,4.617231112,-3.118814486,-3.118814486,-3.118814486,32.9433564,32.9433564,32.9433564,-1.35607733,-1.35607733,-1.35607733,0,1,0,1,0,1,9
0.5295,4.617231112,4.617231112,4.617231112,-3.118814486,-3.118814486,-3.118814486,32.9433564,32.9433564,32.9433564,-1.35607733,-1.35607733,-1.35607733,0,1,0,1,0,1,9
0.52975,4.617231112,4.617231112,4.617231112,-3.118814486,-3.118814486,-3.118814486,32.9433564,32.9433564,32.9433564,-1.35607733,-1.35607733,-1.35607733,0,1,0,1,0,1,9
0.53,4.617231112,4.617231112,4.617231112,-3.118814486,-3.118814486,-3.118814486,32.9433564,32.9433564,32.9433564,-1.35607733,-1.35607733,-1.35607733,0,1,0,1,0,1,9
0.53025,4.594843162,4.594843162,4.594843162,-3.084672646,-3.084672646,-3.084672646,32.94001349,32.94001349,32.94001349,-1.356073932,-1.356073932,-1.356073932,0,1,0,1,0,1,9
0.5305,4.594843162,4.594843162,4.594843162,-3.084672646,-3.084672646,-3.084672646,32.94001349,32.94001349,32.94001349,-1.356073932,-1.356073932,-1.356073932,0,1,0,1,0,1,9
0.53075,4.594843162,4.594843162,4.594843162,-3.084672646,-3.084672646,-3.084672646,32.94001349,32.94001349,32.94001349,-1.356073932,-1.356073932,-1.356073932,0,1,0,1,0,1,9
0.531,4.594843162,4.594843162,4.594843162,-3.084672646,-3.084672646,-3.084672646,32.94001349,32.94001349,32.94001349,-1.356073932,-1.356073932,-1.356073932,0,1,0,1,0,1,9
0.53125,4.594843162,4.594843162,4.594843162,-3.084672646,-3.084672646,-3.084672646,32.94001349,32.94001349,32.94001349,-1.356073932,-1.356073932,-1.356073932,0,1,0,1,0,1,9
0.5315,4.637422538,4.637422538,4.637422538,-3.053092966,-3.053092966,-3.053092966,32.93679329,32.93679329,32.93679329,-1.356029545,-1.356029545,-1.356029545,0,1,0,1,0,1,9
0.53175,4.637422538,4.637422538,4.637422538,-3.053092966,-3.053092966,-3.053092966,32.93679329,32.93679329,32.93679329,-1.356029545,-1.356029545,-1.356029545,0,1,0,1,0,1,9
0.532,4.637422538,4.637422538,4.637422538,-3.053092966,-3.053092966,-3.053092966,32.93679329,32.93679329,32.93679329,-1.356029545,-1.356029545,-1.356029545,0,1,0,1,0,1,9
0.53225,4.637422538,4.637422538,4.637422538,-3.053092966,-3.053092966,-3.053092966,32.93679329,32.93679329,32.93679329,-1.356029545,-1.356029545,-1.356029545,0,1,0,1,0,1,9
0.5325,4.731459181,4.731459181,4.731459181,-3.02947554,-3.02947554,-3.02947554,32.93425112,32.93425112,32.93425112,-1.355946996,-1.355946996,-1.355946996,0,1,0,1,0,1,9
0.53275,4.731459181,4.731459181,4.731459181,-3.02947554,-3.02947554,-3.02947554,32.93425112,32.93425112,32.93425112,-1.355946996,-1.355946996,-1.355946996,0,1,0,1,0,1,9
0.533,4.731459181,4.731459181,4.731459181,-3.02947554,-3.02947554,-3.02947554,32.93425112,32.93425112,32.93425112,-1.355946996,-1.355946996,-1.355946996,0,1,0,1,0,1,9
0.53325,4.731459181,4.731459181,4.731459181,-3.02947554,-3.02947554,-3.02947554,32.93425112,32.93425112,32.93425112,-1.355946996,-1.355946996,-1.355946996,0,1,0,1,0,1,9
0.5335,4.856138861,4.856138861,4.856138861,-3.016736498,-3.016736498,-3.016736498,32.93305547,32.93305547,32.93305547,-1.355850266,-1.355850266,-1.355850266,0,1,0,1,0,1,9
0.53375,4.856138861,4.856138861,4.856138861,-3.016736498,-3.016736498,-3.016736498,32.93305547,32.93305547,32.93305547,-1.355850266,-1.355850266,-1.355850266,0,1,0,1,0,1,9
0.534,4.856138861,4.856138861,4.856138861,-3.016736498,-3.016736498,-3.016736498,32.93305547,32.93305547,32.93305547,-1.355850266,-1.355850266,-1.355850266,0,1,0,1,0,1,9
0.53425,4.856138861,4.856138861,4.856138861,-3.016736498,-3.016736498,-3.016736498,32.93305547,32.93305547,32.93305547,-1.355850266,-1.355850266,-1.355850266,0,1,0,1,0,1,9
0.5345,4.988683763,4.988683763,4.988683763,-3.015236657,-3.015236657,-3.015236657,32.93318132,32.93318132,32.93318132,-1.355737092,-1.355737092,-1.355737092,0,1,0,1,0,1,9
0.53475,4.988683763,4.988683763,4.988683763,-3.015236657,-3.015236657,-3.015236657,32.93318132,32.93318132,32.93318132,-1.355737092,-1.355737092,-1.355737092,0,1,0,1,0,1,9
0.535,4.988683763,4.988683763,4.988683763,-3.015236657,-3.015236657,-3.015236657,32.93318132,32.93318132,32.93318132,-1.355737092,-1.355737092,-1.355737092,0,1,0,1,0,1,9
0.53525,4.988683763,4.988683763,4.988683763,-3.015236657,-3.015236657,-3.015236657,32.93318132,32.93318132,32.93318132,-1.355737092,-1.355737092,-1.355737092,0,1,0,1,0,1,9
0.5355,5.108641806,5.108641806,5.108641806,-3.023473148,-3.023473148,-3.023473148,32.93514661,32.93514661,32.93514661,-1.355605793,-1.355605793,-1.355605793,0,1,0,1,0,1,9
0.53575,5.108641806,5.108641806,5.108641806,-3.023473148,-3.023473148,-3.023473148,32.93514661,32.93514661,32.93514661,-1.355605793,-1.355605793,-1.355605793,0,1,0,1,0,1,9
0.536,5.108641806,5.108641806,5.108641806,-3.023473148,-3.023473148,-3.023473148,32.93514661,32.93514661,32.93514661,-1.355605793,-1.355605793,-1.355605793,0,1,0,1,0,1,9
0.53625,5.108641806,5.108641806,5.108641806,-3.023473148,-3.023473148,-3.023473148,32.93514661,32.93514661,32.93514661,-1.355605793,-1.355605793,-1.355605793,0,1,0,1,0,1,9
0.5365,5.200406533,5.200406533,5.200406533,-3.038916124,-3.038916124,-3.038916124,32.93912977,32.93912977,32.93912977,-1.355492816,-1.355492816,-1.355492816,0,1,0,1,0,1,9
0.53675,5.200406533,5.200406533,5.200406533,-3.038916124,-3.038916124,-3.038916124,32.93912977,32.93912977,32.93912977,-1.355492816,-1.355492816,-1.355492816,0,1,0,1,0,1,9
0.537,5.200406533,5.200406533,5.200406533,-3.038916124,-3.038916124,-3.038916124,32.93912977,32.93912977,32.93912977,-1.355492816,-1.355492816,-1.355492816,0,1,0,1,0,1,9
0.53725,5.200406533,5.200406533,5.200406533,-3.038916124,-3.038916124,-3.038916124,32.93912977,32.93912977,32.93912977,-1.355492816,-1.355492816,-1.355492816,0,1,0,1,0,1,9
0.5375,5.200406533,5.200406533,5.200406533,-3.038916124,-3.038916124,-3.038916124,32.93912977,32.93912977,32.93912977,-1.355492816,-1.355492816,-1.355492816,0,1,0,1,0,1,9
0.53775,5.254212363,5.254212363,5.254212363,-3.058632483,-3.058632483,-3.058632483,32.94491131,32.94491131,32.94491131,-1.355427033,-1.355427033,-1.355427033,0,1,0,1,0,1,9
0.538,5.254212363,5.254212363,5.254212363,-3.058632483,-3.058632483,-3.058632483,32.94491131,32.94491131,32.94491131,-1.355427033,-1.355427033,-1.355427033,0,1,0,1,0,1,9
0.53825,5.254212363,5.254212363,5.254212363,-3.058632483,-3.058632483,-3.058632483,32.94491131,32.94491131,32.94491131,-1.355427033,-1.355427033,-1.355427033,0,1,0,1,0,1,9
0.5385,5.254212363,5.254212363,5.254212363,-3.058632483,-3.058632483,-3.058632483,32.94491131,32.94491131,32.94491131,-1.355427033,-1.355427033,-1.355427033,0,1,0,1,0,1,9
0.53875,5.266298537,5.266298537,5.266298537,-3.079665271,-3.079665271,-3.079665271,32.95150215,32.95150215,32.95150215,-1.35543386,-1.35543386,-1.35543386,0,1,0,1,0,1,9
0.539,5.266298537,5.266298537,5.266298537,-3.079665271,-3.079665271,-3.079665271,32.95150215,32.95150215,32.95150215,-1.35543386,-1.35543386,-1.35543386,0,1,0,1,0,1,9
0.53925,5.266298537,5.266298537,5.266298537,-3.079665271,-3.079665271,-3.079665271,32.95150215,32.95150215,32.95150215,-1.35543386,-1.35543386,-1.35543386,0,1,0,1,0,1,9
0.5395,5.266298537,5.266298537,5.266298537,-3.079665271,-3.079665271,-3.079665271,32.95150215,32.95150215,32.95150215,-1.35543386,-1.35543386,-1.35543386,0,1,0,1,0,1,9
0.53975,5.23853203,5.23853203,5.23853203,-3.099254041,-3.099254041,-3.099254041,32.9577809,32.9577809,32.9577809,-1.355520496,-1.355520496,-1.355520496,0,1,0,1,0,1,9
0.54,5.23853203,5.23853203,5.23853203,-3.099254041,-3.099254041,-3.099254041,32.9577809,32.9577809,32.9577809,-1.355520496,-1.355520496,-1.355520496,0,1,0,1,0,1,9
0.54025,5.23853203,5.23853203,5.23853203,-3.099254041,-3.099254041,-3.099254041,32.9577809,32.9577809,32.9577809,-1.355520496,-1.355520496,-1.355520496,0,1,0,1,0,1,9
0.5405,5.23853203,5.23853203,5.23853203,-3.099254041,-3.099254041,-3.099254041,32.9577809,32.9577809,32.9577809,-1.355520496,-1.355520496,-1.355520496,0,1,0,1,0,1,9
0.54075,5.177697679,5.177697679,5.177697679,-3.114987346,-3.114987346,-3.114987346,32.9625316,32.9625316,32.9625316,-1.355674765,-1.355674765,-1.355674765,0,1,0,1,0,1,9
0.541,5.177697679,5.177697679,5.177697679,-3.114987346,-3.114987346,-3.114987346,32.9625316,32.9625316,32.9625316,-1.355674765,-1.355674765,-1.355674765,0,1,0,1,0,1,9
0.54125,5.177697679,5.177697679,5.177697679,-3.114987346,-3.114987346,-3.114987346,32.9625316,32.9625316,32.9625316,-1.355674765,-1.355674765,-1.355674765,0,1,0,1,0,1,9
0.5415,5.177697679,5.177697679,5.177697679,-3.114987346,-3.114987346,-3.114987346,32.9625316,32.9625316,32.9625316,-1.355674765,-1.355674765,-1.355674765,0,1,0,1,0,1,9
0.54175,5.094471169,5.094471169,5.094471169,-3.124974355,-3.124974355,-3.124974355,32.96508584,32.96508584,32.96508584,-1.355881294,-1.355881294,-1.355881294,0,1,0,1,0,1,9
0.542,5.094471169,5.094471169,5.094471169,-3.124974355,-3.124974355,-3.124974355,32.96508584,32.96508584,32.96508584,-1.355881294,-1.355881294,-1.355881294,0,1,0,1,0,1,9
0.54225,5.094471169,5.094471169,5.094471169,-3.124974355,-3.124974355,-3.124974355,32.96508584,32.96508584,32.96508584,-1.355881294,-1.355881294,-1.355881294,0,1,0,1,0,1,9
0.5425,5.094471169,5.094471169,5.094471169,-3.124974355,-3.124974355,-3.124974355,32.96508584,32.96508584,32.96508584,-1.355881294,-1.355881294,-1.355881294,0,1,0,1,0,1,9
0.54275,5.002167622,5.002167622,5.002167622,-3.128040774,-3.128040774,-3.128040774,32.9649384,32.9649384,32.9649384,-1.356014354,-1.356014354,-1.356014354,0,1,0,1,0,1,9
0.543,5.002167622,5.002167622,5.002167622,-3.128040774,-3.128040774,-3.128040774,32.9649384,32.9649384,32.9649384,-1.356014354,-1.356014354,-1.356014354,0,1,0,1,0,1,9
0.54325,5.002167622,5.002167622,5.002167622,-3.128040774,-3.128040774,-3.128040774,32.9649384,32.9649384,32.9649384,-1.356014354,-1.356014354,-1.356014354,0,1,0,1,0,1,9
0.5435,5.002167622,5.002167622,5.002167622,-3.128040774,-3.128040774,-3.128040774,32.9649384,32.9649384,32.9649384,-1.356014354,-1.356014354,-1.356014354,0,1,0,1,0,1,9
0.54375,5.002167622,5.002167622,5.002167622,-3.128040774,-3.128040774,-3.128040774,32.9649384,32.9649384,32.9649384,-1.356014354,-1.356014354,-1.356014354,0,1,0,1,0,1,9
0.544,4.914924582,4.914924582,4.914924582,-3.123976156,-3.123976156,-3.123976156,32.96320183,32.96320183,32.96320183,-1.356130392,-1.356130392,-1.356130392,0,1,0,1,0,1,9
0.54425,4.914924582,4.914924582,4.914924582,-3.123976156,-3.123976156,-3.123976156,32.96320183,32.96320183,32.96320183,-1.356130392,-1.356130392,-1.356130392,0,1,0,1,0,1,9
0.5445,4.914924582,4.914924582,4.914924582,-3.123976156,-3.123976156,-3.123976156,32.96320183,32.96320183,32.96320183,-1.356130392,-1.356130392,-1.356130392,0,1,0,1,0,1,9
0.54475,4.914924582,4.914924582,4.914924582,-3.123976156,-3.123976156,-3.123976156,32.96320183,32.96320183,32.96320183,-1.356130392,-1.356130392,-1.356130392,0,1,0,1,0,1,9
0.545,4.845489465,4.845489465,4.845489465,-3.113669467,-3.113669467,-3.113669467,32.95927664,32.95927664,32.95927664,-1.356241785,-1.356241785,-1.356241785,0,1,0,1,0,1,9
0.54525,4.845489465,4.845489465,4.845489465,-3.113669467,-3.113669467,-3.113669467,32.95927664,32.95927664,32.95927664,-1.356241785,-1.356241785,-1.356241785,0,1,0,1,0,1,9
0.5455,4.845489465,4.845489465,4.845489465,-3.113669467,-3.113669467,-3.113669467,32.95927664,32.95927664,32.95927664,-1.356241785,-1.356241785,-1.356241785,0,1,0,1,0,1,9
0.54575,4.845489465,4.845489465,4.845489465,-3.113669467,-3.113669467,-3.113669467,32.95927664,32.95927664,32.95927664,-1.356241785,-1.356241785,-1.356241785,0,1,0,1,0,1,9
0.546,4.80337128,4.80337128,4.80337128,-3.099063269,-3.099063269,-3.099063269,32.95449446,32.95449446,32.95449446,-1.356296307,-1.356296307,-1.356296307,0,1,0,1,0,1,9
0.54625,4.80337128,4.80337128,4.80337128,-3.099063269,-3.099063269,-3.099063269,32.95449446,32.95449446,32.95449446,-1.356296307,-1.356296307,-1.356296307,0,1,0,1,0,1,9
0.5465,4.80337128,4.80337128,4.80337128,-3.099063269,-3.099063269,-3.099063269,32.95449446,32.95449446,32.95449446,-1.356296307,-1.356296307,-1.356296307,0,1,0,1,0,1,9
0.54675,4.80337128,4.80337128,4.80337128,-3.099063269,-3.099063269,-3.099063269,32.95449446,32.95449446,32.95449446,-1.356296307,-1.356296307,-1.356296307,0,1,0,1,0,1,9
0.547,4.793132575,4.793132575,4.793132575,-3.082817492,-3.082817492,-3.082817492,32.94916068,32.94916068,32.94916068,-1.356290922,-1.356290922,-1.356290922,0,1,0,1,0,1,9
0.54725,4.793132575,4.793132575,4.793132575,-3.082817492,-3.082817492,-3.082817492,32.94916068,32.94916068,32.94916068,-1.356290922,-1.356290922,-1.356290922,0,1,0,1,0,1,9
0.5475,4.793132575,4.793132575,4.793132575,-3.082817492,-3.082817492,-3.082817492,32.94916068,32.94916068,32.94916068,-1.356290922,-1.356290922,-1.356290922,0,1,0,1,0,1,9
0.54775,4.793132575,4.793132575,4.793132575,-3.082817492,-3.082817492,-3.082817492,32.94916068,32.94916068,32.94916068,-1.356290922,-1.356290922,-1.356290922,0,1,0,1,0,1,9
0.548,4.813782652,4.813782652,4.813782652,-3.067740667,-3.067740667,-3.067740667,32.94424597,32.94424597,32.94424597,-1.356223232,-1.356223232,-1.356223232,0,1,0,1,0,1,9
0.54825,4.813782652,4.813782652,4.813782652,-3.067740667,-3.067740667,-3.067740667,32.94424597,32.94424597,32.94424597,-1.356223232,-1.356223232,-1.356223232,0,1,0,1,0,1,9
